"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.setting","Input.behavior","Input.inv_frequency","Answer.commentbox","Answer.expected1_category1","Answer.expected1_category2","Answer.expected1_category3","Answer.expected1_category4","Answer.expected1_category5","Answer.expected1_category6","Answer.expected1_category7","Answer.expected1_relation1","Answer.expected1_relation2","Answer.expected1_relation3","Answer.expected1_relation4","Answer.expected1_relation5","Answer.expected1_relation6","Answer.expected1_relation7","Answer.expected1_type1","Answer.expected1_type2","Answer.expected1_type3","Answer.expected1_type4","Answer.expected1_type5","Answer.expected1_type6","Answer.expected1_type7","Answer.expected1_value1","Answer.expected1_value2","Answer.expected1_value3","Answer.expected1_value4","Answer.expected1_value5","Answer.expected1_value6","Answer.expected1_value7","Answer.expected2_category1","Answer.expected2_category2","Answer.expected2_category3","Answer.expected2_relation1","Answer.expected2_relation2","Answer.expected2_relation3","Answer.expected2_type1","Answer.expected2_type2","Answer.expected2_type3","Answer.expected2_value1","Answer.expected2_value2","Answer.expected2_value3","Answer.expected3_category1","Answer.expected3_category2","Answer.expected3_category3","Answer.expected3_relation1","Answer.expected3_relation2","Answer.expected3_relation3","Answer.expected3_type1","Answer.expected3_type2","Answer.expected3_type3","Answer.expected3_value1","Answer.expected3_value2","Answer.expected3_value3","Answer.expected4_category1","Answer.expected4_category2","Answer.expected4_relation1","Answer.expected4_relation2","Answer.expected4_type1","Answer.expected4_type2","Answer.expected4_value1","Answer.expected4_value2","Answer.expected5_category1","Answer.expected5_category2","Answer.expected5_relation1","Answer.expected5_relation2","Answer.expected5_type1","Answer.expected5_type2","Answer.expected5_value1","Answer.expected5_value2","Answer.expected_always.on","Answer.expected_never.on","Answer.normal1_category1","Answer.normal1_category10","Answer.normal1_category2","Answer.normal1_category3","Answer.normal1_category4","Answer.normal1_category5","Answer.normal1_category6","Answer.normal1_category7","Answer.normal1_category8","Answer.normal1_category9","Answer.normal1_relation1","Answer.normal1_relation10","Answer.normal1_relation2","Answer.normal1_relation3","Answer.normal1_relation4","Answer.normal1_relation5","Answer.normal1_relation6","Answer.normal1_relation7","Answer.normal1_relation8","Answer.normal1_relation9","Answer.normal1_type1","Answer.normal1_type10","Answer.normal1_type2","Answer.normal1_type3","Answer.normal1_type4","Answer.normal1_type5","Answer.normal1_type6","Answer.normal1_type7","Answer.normal1_type8","Answer.normal1_type9","Answer.normal1_value1","Answer.normal1_value10","Answer.normal1_value2","Answer.normal1_value3","Answer.normal1_value4","Answer.normal1_value5","Answer.normal1_value6","Answer.normal1_value7","Answer.normal1_value8","Answer.normal1_value9","Answer.normal2_category1","Answer.normal2_category2","Answer.normal2_category3","Answer.normal2_category4","Answer.normal2_relation1","Answer.normal2_relation2","Answer.normal2_relation3","Answer.normal2_relation4","Answer.normal2_type1","Answer.normal2_type2","Answer.normal2_type3","Answer.normal2_type4","Answer.normal2_value1","Answer.normal2_value2","Answer.normal2_value3","Answer.normal2_value4","Answer.normal3_category1","Answer.normal3_category2","Answer.normal3_category3","Answer.normal3_relation1","Answer.normal3_relation2","Answer.normal3_relation3","Answer.normal3_type1","Answer.normal3_type2","Answer.normal3_type3","Answer.normal3_value1","Answer.normal3_value2","Answer.normal3_value3","Answer.normal4_category1","Answer.normal4_category2","Answer.normal4_category3","Answer.normal4_relation1","Answer.normal4_relation2","Answer.normal4_relation3","Answer.normal4_type1","Answer.normal4_type2","Answer.normal4_type3","Answer.normal4_value1","Answer.normal4_value2","Answer.normal4_value3","Answer.normal5_category1","Answer.normal5_category2","Answer.normal5_relation1","Answer.normal5_relation2","Answer.normal5_type1","Answer.normal5_type2","Answer.normal5_value1","Answer.normal5_value2","Answer.normal_always.on","Answer.normal_never.on","Answer.taboo1_category1","Answer.taboo1_category2","Answer.taboo1_category3","Answer.taboo1_category4","Answer.taboo1_category5","Answer.taboo1_category6","Answer.taboo1_category7","Answer.taboo1_category8","Answer.taboo1_relation1","Answer.taboo1_relation2","Answer.taboo1_relation3","Answer.taboo1_relation4","Answer.taboo1_relation5","Answer.taboo1_relation6","Answer.taboo1_relation7","Answer.taboo1_relation8","Answer.taboo1_type1","Answer.taboo1_type2","Answer.taboo1_type3","Answer.taboo1_type4","Answer.taboo1_type5","Answer.taboo1_type6","Answer.taboo1_type7","Answer.taboo1_type8","Answer.taboo1_value1","Answer.taboo1_value2","Answer.taboo1_value3","Answer.taboo1_value4","Answer.taboo1_value5","Answer.taboo1_value6","Answer.taboo1_value7","Answer.taboo1_value8","Answer.taboo2_category1","Answer.taboo2_category2","Answer.taboo2_category3","Answer.taboo2_category4","Answer.taboo2_category5","Answer.taboo2_relation1","Answer.taboo2_relation2","Answer.taboo2_relation3","Answer.taboo2_relation4","Answer.taboo2_relation5","Answer.taboo2_type1","Answer.taboo2_type2","Answer.taboo2_type3","Answer.taboo2_type4","Answer.taboo2_type5","Answer.taboo2_value1","Answer.taboo2_value2","Answer.taboo2_value3","Answer.taboo2_value4","Answer.taboo2_value5","Answer.taboo3_category1","Answer.taboo3_category2","Answer.taboo3_category3","Answer.taboo3_relation1","Answer.taboo3_relation2","Answer.taboo3_relation3","Answer.taboo3_type1","Answer.taboo3_type2","Answer.taboo3_type3","Answer.taboo3_value1","Answer.taboo3_value2","Answer.taboo3_value3","Answer.taboo4_category1","Answer.taboo4_category2","Answer.taboo4_relation1","Answer.taboo4_relation2","Answer.taboo4_type1","Answer.taboo4_type2","Answer.taboo4_value1","Answer.taboo4_value2","Answer.taboo5_category1","Answer.taboo5_category2","Answer.taboo5_relation1","Answer.taboo5_relation2","Answer.taboo5_type1","Answer.taboo5_type2","Answer.taboo5_value1","Answer.taboo5_value2","Answer.taboo_always.on","Answer.taboo_never.on","Approve","Reject"
"3ZQX1VYFTE4ZOW8TJZZEW9B6NZTO85","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","3","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3C5W7UE9CHP4QEMI4T1V8OZNJQ4XMG","ABQIAXRO48J6C","Approved","Wed Jun 29 22:02:49 PDT 2022","Wed Jun 29 22:09:55 PDT 2022","Wed Jul 06 22:09:55 PDT 2022","Thu Jun 30 06:57:57 PDT 2022","","","426","100% (148/148)","100% (148/148)","100% (15/15)","bookstore","enter","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","bookstore role","","","","","","","cashier","","","","","","","the PERSON PERFORMING BEHAVIOR's role","","","is","","","bookstore role","","","bookkeeper","","","the PERSON PERFORMING BEHAVIOR's role","","","is","","","bookstore role","","","customer service","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","bookstore role","","","","","","","","","","customer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","bookstore role","","","","","","","","theif","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3ZQX1VYFTE4ZOW8TJZZEW9B6NZTO85","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","3","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","32SCWG5HIJ3XS2ZZVMKXPFGYRH96P0","AZPNZ6ZXRDQ4A","Rejected","Tue Jun 28 10:56:17 PDT 2022","Tue Jun 28 11:18:19 PDT 2022","Tue Jul 05 11:18:19 PDT 2022","","Tue Jun 28 14:12:00 PDT 2022","See previous messages","1322","2% (6/338)","2% (6/338)","0% (0/0)","bookstore","enter","1","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is","","","","","","","children","","","","","","","has teenage children","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","airplane role","","","","","","","","","","flight attendant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is","","","","","","","","airplane role","","","","","","","","co-pilot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3I7SHAD35NV7OFIYWESVQ5Q6HF8M71","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","2","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","3V5Q80FXIZQ23CBBAMBNMZWL725232","A20DUVEOH6A7KW","Approved","Sat Jul 02 10:13:50 PDT 2022","Sat Jul 02 10:19:14 PDT 2022","Sat Jul 09 10:19:14 PDT 2022","Tue Jul 05 10:06:03 PDT 2022","","","324","100% (3628/3634)","93% (51/55)","0% (0/0)","cafe","coughing on someone else's food","1","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is","","","","","","","medical condition","","","","","","","Covid-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","cafe role","","","","","","","","","","customer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","age bracket","","","","","","","","infant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true"
"3I7SHAD35NV7OFIYWESVQ5Q6HF8M71","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","2","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","3H0W84IWBM1MHU8TEW7K6Y8Q9WFREQ","AZPNZ6ZXRDQ4A","Rejected","Tue Jun 28 10:30:36 PDT 2022","Tue Jun 28 10:42:30 PDT 2022","Tue Jul 05 10:42:30 PDT 2022","","Tue Jun 28 14:07:56 PDT 2022","See previous messages","714","2% (6/338)","2% (6/338)","0% (0/0)","cafe","coughing on someone else's food","1","","some OTHER PERSON's role","","","","","","","is","","","","","","","airplane role","","","","","","","flight engineer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","airplane role","","","","","","","","","","co-pilot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is","","","","","","","","airplane role","","","","","","","","flight attendant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3LXX8KJXPX8Z21R3OR5SW56H75BO9U","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3FE2ERCCZZ7NH853VI6R6F2PD4APOQ","A16Z69UJWWYY2","Rejected","Sat Jul 02 15:59:37 PDT 2022","Sat Jul 02 16:05:40 PDT 2022","Sat Jul 09 16:05:40 PDT 2022","","Mon Jul 04 23:43:29 PDT 2022","bot behavior","363","0% (0/390)","0% (0/390)","0% (0/0)","car dealership","buy a car without getting a warranty","1","","some OTHER PERSON's role","","","","","","","is","","","","","","","car dealership role","","","","","","","service advisor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true"
"3LXX8KJXPX8Z21R3OR5SW56H75BO9U","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3IAS3U3I0HF767FOPFQT4IUXUDSB2D","A3OY043HQRPE98","Rejected","Wed Jun 29 07:17:08 PDT 2022","Wed Jun 29 07:17:22 PDT 2022","Wed Jul 06 07:17:22 PDT 2022","","Wed Jun 29 09:48:41 PDT 2022","suspected bot","14","0% (0/138)","0% (0/138)","0% (0/0)","car dealership","buy a car without getting a warranty","1","","the environment","","","","","","","is","","","","","","","cleanliness","","","","","","","clean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","","","is","","","","","","","","","","cleanliness","","","","","","","","","","clean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","is NOT","","","","","","","","cleanliness","","","","","","","","clean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3LXX8KJXPX8Z21R3OR5SW56H75BO9U","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3PWWM24LHUXO49HHM36JDG4WPIO28B","AS1IQGYDBZ6LZ","Submitted","Thu Jul 14 15:18:01 PDT 2022","Thu Jul 14 15:21:00 PDT 2022","Thu Jul 21 15:21:00 PDT 2022","","","","179","99% (131/132)","0% (0/1)","0% (0/1)","car dealership","buy a car without getting a warranty","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","car role","","","","","","","driver","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","","","","","","","","","is","","","","","","","","","","cleanliness","","","","","","","","","","clean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is","","","","","","","","client","","","","","","","","break the car","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3LXX8KJXPX8Z21R3OR5SW56H75BO9U","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3TE3O857327UMEWDLCCJ4XZ1CTLR2K","AZPNZ6ZXRDQ4A","Rejected","Tue Jun 28 10:10:59 PDT 2022","Tue Jun 28 10:23:11 PDT 2022","Tue Jul 05 10:23:11 PDT 2022","","Tue Jun 28 14:09:31 PDT 2022","See previous messages","732","2% (6/338)","2% (6/338)","0% (0/0)","car dealership","buy a car without getting a warranty","1","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is","","","","","","","diet","","","","","","","vegetarian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","armchair role","","","","","","","","","","baggage handler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","","","","","","","is","","","","","","","","marriage","","","","","","","","widowed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"3KTZHH2ONJEBOTNH6JK145M1SZEM8O","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","3","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","31T4R4OBOUFX2D409R3JBTHNOVJ7C0","A16Z69UJWWYY2","Rejected","Sat Jul 02 02:39:05 PDT 2022","Sat Jul 02 02:39:44 PDT 2022","Sat Jul 09 02:39:44 PDT 2022","","Mon Jul 04 23:43:26 PDT 2022","bot behavior","39","0% (0/390)","0% (0/390)","0% (0/0)","bus","answer people's questions about tickets","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","bus role","","","","","","","ticket seller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true"
"3KTZHH2ONJEBOTNH6JK145M1SZEM8O","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","3","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","34X6J5FLPVXUG9FLFITBYOBDII4QJ4","AZPNZ6ZXRDQ4A","Rejected","Tue Jun 28 10:09:19 PDT 2022","Tue Jun 28 10:20:57 PDT 2022","Tue Jul 05 10:20:57 PDT 2022","","Tue Jun 28 14:09:28 PDT 2022","See previous messages","698","2% (6/338)","2% (6/338)","0% (0/0)","bus","answer people's questions about tickets","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","airport role","","","","","","","vegan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","","","","","","","","","is NOT","","","","","","","","","","country","","","","","","","","","","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","children","","","","","","","","air traffic controller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"33N1S8XHHNKTC02FMN1GXXV2TXQZ1Y","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","2","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3QAVNHZ3EO38OJW4T782O390I1PLAK","ABQIAXRO48J6C","Approved","Thu Jun 30 07:47:03 PDT 2022","Thu Jun 30 07:52:22 PDT 2022","Thu Jul 07 07:52:22 PDT 2022","Tue Jul 05 00:08:39 PDT 2022","","","319","100% (148/148)","100% (148/148)","100% (15/15)","auditorium","throw something on the stage","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","","the environment","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","is","","is","is NOT","is","","","","","","auditorium role","","time period","characteristic","characteristic","","","","","","conert or play attendee","","during concert","criminal","respectful","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","characteristic","","","","","","","","criminal","","","","","","","","the environment","","","","","is NOT","","","","","time period","","","","","during a concert or play","","","","","the PERSON PERFORMING BEHAVIOR's attribute","","","is","","","characteristic","","","respectful","","","","","","","","","","","","","","","","","","","false","false"
"33N1S8XHHNKTC02FMN1GXXV2TXQZ1Y","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:35 PDT 2022","2","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:35 PDT 2022","","","3OWEPKL08BBGTH1RYHCXR4BZMDNN7F","AZPNZ6ZXRDQ4A","Rejected","Tue Jun 28 10:35:51 PDT 2022","Tue Jun 28 10:47:29 PDT 2022","Tue Jul 05 10:47:29 PDT 2022","","Tue Jun 28 14:05:29 PDT 2022","See previous messages","698","2% (6/338)","2% (6/338)","0% (0/0)","auditorium","throw something on the stage","1","","some OTHER PERSON's role","","","","","","","is","","","","","","","airport role","","","","","","","air traffic controller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","airplane role","","","","","","","","","","flight engineer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","is","","","","","","","","airplane role","","","","","","","","co-pilot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false"
"32CXT5U14H2U11SQFLBNVF3V5LHU8O","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","3VA45EW49PMK0GM1AGV15JKRAOYO1F","A16Z69UJWWYY2","Rejected","Sat Jul 02 13:33:55 PDT 2022","Sat Jul 02 13:45:03 PDT 2022","Sat Jul 09 13:45:03 PDT 2022","","Mon Jul 04 23:40:00 PDT 2022","Bot behavior","668","0% (0/390)","0% (0/390)","0% (0/0)","camera shop","lift heavy items","1","","some OTHER PERSON's role","","","","","","","is","","","","","","","camera shop role","","","","","","","manager","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true"
"32CXT5U14H2U11SQFLBNVF3V5LHU8O","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Tue Jun 28 09:59:43 PDT 2022","4","BatchId:4770452;OriginalHitTemplateId:928390828;","21600","604800","Mon Jul 18 09:59:43 PDT 2022","","","3PW9OPU9PSJ6T9XWNIX4Y6HOA4621Y","A2UXY2HVV2O2G7","Approved","Wed Jul 13 07:19:43 PDT 2022","Wed Jul 13 07:28:00 PDT 2022","Wed Jul 20 07:28:00 PDT 2022","Wed Jul 13 09:54:19 PDT 2022","","","497","90% (158/175)","90% (158/175)","100% (67/67)","camera shop","lift heavy items","1","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","camera shop role","","","","","","","stock associate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","is","","","","","","","","camera shop role","","characteristic","","","","","","","","customer","","strong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","","","","","","","camera shop role","","","","","","","","cashier","","","","","","","","the PERSON PERFORMING BEHAVIOR's role","","","","","is","","","","","camera shop role","","","","","manager","","","","","the PERSON PERFORMING BEHAVIOR's role","","","is","","","camera shop role","","","assistant manager","","","","","","","","","","","","","","","","","","","false","false"
